sk_d_aluno,sk_d_periodo,sk_d_curso,cr_periodo,cr_acumulado
710474907bc3ee54f91f78bb34fdda72dff0a9c665c945cdcf4824859db643eb,9b9d29eed04d79ce77ca84829404b2a3e134afe4c446ef4e3a40b45c2980da13,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,3.8,3.9
710474907bc3ee54f91f78bb34fdda72dff0a9c665c945cdcf4824859db643eb,4159cd8923ee497dcd22344b2ffc4a845bdce92a8c17cc94a2cb4afe6370d94c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,5.7,4.8
710474907bc3ee54f91f78bb34fdda72dff0a9c665c945cdcf4824859db643eb,1be9407b0177e3267f67a38fe9de1615d7a2e36001388671cd49e5121c9ceda2,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,5.6,5
710474907bc3ee54f91f78bb34fdda72dff0a9c665c945cdcf4824859db643eb,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.2,5.7
710474907bc3ee54f91f78bb34fdda72dff0a9c665c945cdcf4824859db643eb,4d4f250915e29cc56ac564b87669f320433d2bb1a229ed2a7e30ee6231ef6e05,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.4,6
710474907bc3ee54f91f78bb34fdda72dff0a9c665c945cdcf4824859db643eb,28e3c20143a411aceee3f93ea5393678445432c9085706cf2c92eff957354e7d,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.5,6.2
710474907bc3ee54f91f78bb34fdda72dff0a9c665c945cdcf4824859db643eb,f9d7ccec7c000c8147eb90103dc3980f42eb0020049905041a164f314dc9f1a1,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.6,6.3
710474907bc3ee54f91f78bb34fdda72dff0a9c665c945cdcf4824859db643eb,24371a59a1bc40623a3cdb35af5c870789f5123c6bf715aa68b087101ed1a6c4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,5.6,6.2
710474907bc3ee54f91f78bb34fdda72dff0a9c665c945cdcf4824859db643eb,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,5.2,6.2
710474907bc3ee54f91f78bb34fdda72dff0a9c665c945cdcf4824859db643eb,7e6dd30796a3b559c3b731f66d8e09891389e8c448eacf9645ef0ccd063ec447,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,4.2,6
710474907bc3ee54f91f78bb34fdda72dff0a9c665c945cdcf4824859db643eb,49cd096be0d7b3716f5d04c93448d9429ca7f3c15add940ea0fb717094d7e797,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,5,5.9
710474907bc3ee54f91f78bb34fdda72dff0a9c665c945cdcf4824859db643eb,ad209e8f41634e724648164d9664b564f0d3cd7ddabfe38a86bbd99e281de81b,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6,5.9
710474907bc3ee54f91f78bb34fdda72dff0a9c665c945cdcf4824859db643eb,ab7fe9a4f4c31c999d0c6f7a3656cc2d9692a086d0bda056b34ac7a54697b3b4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.2,6
710474907bc3ee54f91f78bb34fdda72dff0a9c665c945cdcf4824859db643eb,7fbaf654704927cabb4e26d8587cfccbe0bf9697ef94e4fdabdfd2daee1ade8c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.8,6.1
710474907bc3ee54f91f78bb34fdda72dff0a9c665c945cdcf4824859db643eb,e3357db369315dface23ca8eeae3293fb2728b4ba0b67b52fb42f41730ca5be4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,9,6.2
d2bd690fd247734ed09ec3b51553124da420ec3b4db41c783769aabc473faa17,9b9d29eed04d79ce77ca84829404b2a3e134afe4c446ef4e3a40b45c2980da13,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.3,7.4
d2bd690fd247734ed09ec3b51553124da420ec3b4db41c783769aabc473faa17,4159cd8923ee497dcd22344b2ffc4a845bdce92a8c17cc94a2cb4afe6370d94c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.9,7.1
d2bd690fd247734ed09ec3b51553124da420ec3b4db41c783769aabc473faa17,1be9407b0177e3267f67a38fe9de1615d7a2e36001388671cd49e5121c9ceda2,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,5.5,6.6
d2bd690fd247734ed09ec3b51553124da420ec3b4db41c783769aabc473faa17,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.8,6.6
d2bd690fd247734ed09ec3b51553124da420ec3b4db41c783769aabc473faa17,4d4f250915e29cc56ac564b87669f320433d2bb1a229ed2a7e30ee6231ef6e05,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.7,6.8
d2bd690fd247734ed09ec3b51553124da420ec3b4db41c783769aabc473faa17,28e3c20143a411aceee3f93ea5393678445432c9085706cf2c92eff957354e7d,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.6,6.9
d2bd690fd247734ed09ec3b51553124da420ec3b4db41c783769aabc473faa17,f9d7ccec7c000c8147eb90103dc3980f42eb0020049905041a164f314dc9f1a1,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.2,7.1
d2bd690fd247734ed09ec3b51553124da420ec3b4db41c783769aabc473faa17,24371a59a1bc40623a3cdb35af5c870789f5123c6bf715aa68b087101ed1a6c4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.3,7.2
d2bd690fd247734ed09ec3b51553124da420ec3b4db41c783769aabc473faa17,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.6,7.3
d2bd690fd247734ed09ec3b51553124da420ec3b4db41c783769aabc473faa17,7e6dd30796a3b559c3b731f66d8e09891389e8c448eacf9645ef0ccd063ec447,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.9,7.4
86d3c3b4cded01c336f48d13f048cc2ff847ad5ee79f677163965c82332fcf8a,9b9d29eed04d79ce77ca84829404b2a3e134afe4c446ef4e3a40b45c2980da13,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.7,6.7
86d3c3b4cded01c336f48d13f048cc2ff847ad5ee79f677163965c82332fcf8a,4159cd8923ee497dcd22344b2ffc4a845bdce92a8c17cc94a2cb4afe6370d94c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,5.9,6.3
86d3c3b4cded01c336f48d13f048cc2ff847ad5ee79f677163965c82332fcf8a,1be9407b0177e3267f67a38fe9de1615d7a2e36001388671cd49e5121c9ceda2,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,5.3,5.9
86d3c3b4cded01c336f48d13f048cc2ff847ad5ee79f677163965c82332fcf8a,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.9,6.1
86d3c3b4cded01c336f48d13f048cc2ff847ad5ee79f677163965c82332fcf8a,4d4f250915e29cc56ac564b87669f320433d2bb1a229ed2a7e30ee6231ef6e05,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.6,6.2
86d3c3b4cded01c336f48d13f048cc2ff847ad5ee79f677163965c82332fcf8a,28e3c20143a411aceee3f93ea5393678445432c9085706cf2c92eff957354e7d,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.3,6.2
86d3c3b4cded01c336f48d13f048cc2ff847ad5ee79f677163965c82332fcf8a,f9d7ccec7c000c8147eb90103dc3980f42eb0020049905041a164f314dc9f1a1,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.7,6.3
86d3c3b4cded01c336f48d13f048cc2ff847ad5ee79f677163965c82332fcf8a,24371a59a1bc40623a3cdb35af5c870789f5123c6bf715aa68b087101ed1a6c4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,3.4,6.1
86d3c3b4cded01c336f48d13f048cc2ff847ad5ee79f677163965c82332fcf8a,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,5.7,6.1
86d3c3b4cded01c336f48d13f048cc2ff847ad5ee79f677163965c82332fcf8a,7e6dd30796a3b559c3b731f66d8e09891389e8c448eacf9645ef0ccd063ec447,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.2,6.1
86d3c3b4cded01c336f48d13f048cc2ff847ad5ee79f677163965c82332fcf8a,49cd096be0d7b3716f5d04c93448d9429ca7f3c15add940ea0fb717094d7e797,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,5.6,6.1
86d3c3b4cded01c336f48d13f048cc2ff847ad5ee79f677163965c82332fcf8a,ad209e8f41634e724648164d9664b564f0d3cd7ddabfe38a86bbd99e281de81b,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,4,5.9
86d3c3b4cded01c336f48d13f048cc2ff847ad5ee79f677163965c82332fcf8a,ab7fe9a4f4c31c999d0c6f7a3656cc2d9692a086d0bda056b34ac7a54697b3b4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,5,5.9
86d3c3b4cded01c336f48d13f048cc2ff847ad5ee79f677163965c82332fcf8a,7fbaf654704927cabb4e26d8587cfccbe0bf9697ef94e4fdabdfd2daee1ade8c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,10,6
86d3c3b4cded01c336f48d13f048cc2ff847ad5ee79f677163965c82332fcf8a,932b055d485607e351134c2dab78b5c0d01a3a5c30630e7f214daddf25aadfbd,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,10,6.1
5d8e5aaec3e621f38eac2a9cfc0130f35e30b524867894fedfc15917338343e4,9b9d29eed04d79ce77ca84829404b2a3e134afe4c446ef4e3a40b45c2980da13,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,5.3,5.3
5d8e5aaec3e621f38eac2a9cfc0130f35e30b524867894fedfc15917338343e4,4159cd8923ee497dcd22344b2ffc4a845bdce92a8c17cc94a2cb4afe6370d94c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,4.4,4.9
5d8e5aaec3e621f38eac2a9cfc0130f35e30b524867894fedfc15917338343e4,1be9407b0177e3267f67a38fe9de1615d7a2e36001388671cd49e5121c9ceda2,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,4.9,4.9
5d8e5aaec3e621f38eac2a9cfc0130f35e30b524867894fedfc15917338343e4,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,4.9,4.9
5d8e5aaec3e621f38eac2a9cfc0130f35e30b524867894fedfc15917338343e4,4d4f250915e29cc56ac564b87669f320433d2bb1a229ed2a7e30ee6231ef6e05,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6,5.1
5d8e5aaec3e621f38eac2a9cfc0130f35e30b524867894fedfc15917338343e4,28e3c20143a411aceee3f93ea5393678445432c9085706cf2c92eff957354e7d,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,0.2,4.1
5d8e5aaec3e621f38eac2a9cfc0130f35e30b524867894fedfc15917338343e4,f9d7ccec7c000c8147eb90103dc3980f42eb0020049905041a164f314dc9f1a1,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,3.8,4
5d8e5aaec3e621f38eac2a9cfc0130f35e30b524867894fedfc15917338343e4,24371a59a1bc40623a3cdb35af5c870789f5123c6bf715aa68b087101ed1a6c4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,4.6,4.1
5d8e5aaec3e621f38eac2a9cfc0130f35e30b524867894fedfc15917338343e4,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,4.3,4.1
5d8e5aaec3e621f38eac2a9cfc0130f35e30b524867894fedfc15917338343e4,7e6dd30796a3b559c3b731f66d8e09891389e8c448eacf9645ef0ccd063ec447,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,0,3.6
5d8e5aaec3e621f38eac2a9cfc0130f35e30b524867894fedfc15917338343e4,49cd096be0d7b3716f5d04c93448d9429ca7f3c15add940ea0fb717094d7e797,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,0,3.3
5d8e5aaec3e621f38eac2a9cfc0130f35e30b524867894fedfc15917338343e4,ad209e8f41634e724648164d9664b564f0d3cd7ddabfe38a86bbd99e281de81b,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,0,3.1
9713423bc4bd136abe653f9130b9f8babcfd90bedd2ab109d46d344b5145d29a,9b9d29eed04d79ce77ca84829404b2a3e134afe4c446ef4e3a40b45c2980da13,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,6.6,6.6
9713423bc4bd136abe653f9130b9f8babcfd90bedd2ab109d46d344b5145d29a,4159cd8923ee497dcd22344b2ffc4a845bdce92a8c17cc94a2cb4afe6370d94c,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,6.3,6.5
9713423bc4bd136abe653f9130b9f8babcfd90bedd2ab109d46d344b5145d29a,1be9407b0177e3267f67a38fe9de1615d7a2e36001388671cd49e5121c9ceda2,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,1.6,4.8
9713423bc4bd136abe653f9130b9f8babcfd90bedd2ab109d46d344b5145d29a,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,6.8,5.2
9713423bc4bd136abe653f9130b9f8babcfd90bedd2ab109d46d344b5145d29a,4d4f250915e29cc56ac564b87669f320433d2bb1a229ed2a7e30ee6231ef6e05,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,7.3,5.6
9713423bc4bd136abe653f9130b9f8babcfd90bedd2ab109d46d344b5145d29a,28e3c20143a411aceee3f93ea5393678445432c9085706cf2c92eff957354e7d,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,6.4,5.7
9713423bc4bd136abe653f9130b9f8babcfd90bedd2ab109d46d344b5145d29a,f9d7ccec7c000c8147eb90103dc3980f42eb0020049905041a164f314dc9f1a1,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,5,5.6
9713423bc4bd136abe653f9130b9f8babcfd90bedd2ab109d46d344b5145d29a,24371a59a1bc40623a3cdb35af5c870789f5123c6bf715aa68b087101ed1a6c4,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,2.5,5.5
2b656f6d2dcb57e2b2b7fdc30122499c5a3fe99ca3188a30ffb3307b547747cf,9b9d29eed04d79ce77ca84829404b2a3e134afe4c446ef4e3a40b45c2980da13,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,2.5,2.5
2b656f6d2dcb57e2b2b7fdc30122499c5a3fe99ca3188a30ffb3307b547747cf,4159cd8923ee497dcd22344b2ffc4a845bdce92a8c17cc94a2cb4afe6370d94c,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,3.1,2.8
673a2e2a233789988fd1aac800a539bb771ba4c73a616dfd2519d16a91152d09,9b9d29eed04d79ce77ca84829404b2a3e134afe4c446ef4e3a40b45c2980da13,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.7,7.7
673a2e2a233789988fd1aac800a539bb771ba4c73a616dfd2519d16a91152d09,4159cd8923ee497dcd22344b2ffc4a845bdce92a8c17cc94a2cb4afe6370d94c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.9,7.8
673a2e2a233789988fd1aac800a539bb771ba4c73a616dfd2519d16a91152d09,1be9407b0177e3267f67a38fe9de1615d7a2e36001388671cd49e5121c9ceda2,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.8,7.5
673a2e2a233789988fd1aac800a539bb771ba4c73a616dfd2519d16a91152d09,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.5,7.5
673a2e2a233789988fd1aac800a539bb771ba4c73a616dfd2519d16a91152d09,4d4f250915e29cc56ac564b87669f320433d2bb1a229ed2a7e30ee6231ef6e05,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.7,7.5
673a2e2a233789988fd1aac800a539bb771ba4c73a616dfd2519d16a91152d09,28e3c20143a411aceee3f93ea5393678445432c9085706cf2c92eff957354e7d,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.1,7.5
673a2e2a233789988fd1aac800a539bb771ba4c73a616dfd2519d16a91152d09,f9d7ccec7c000c8147eb90103dc3980f42eb0020049905041a164f314dc9f1a1,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7,7.4
673a2e2a233789988fd1aac800a539bb771ba4c73a616dfd2519d16a91152d09,24371a59a1bc40623a3cdb35af5c870789f5123c6bf715aa68b087101ed1a6c4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.3,7.5
673a2e2a233789988fd1aac800a539bb771ba4c73a616dfd2519d16a91152d09,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8,7.5
673a2e2a233789988fd1aac800a539bb771ba4c73a616dfd2519d16a91152d09,7e6dd30796a3b559c3b731f66d8e09891389e8c448eacf9645ef0ccd063ec447,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,10,7.6
70475a8a3d53545ad989b594878f4dc6a56ee56ad31ba338a18b59f1d2d2bd41,9b9d29eed04d79ce77ca84829404b2a3e134afe4c446ef4e3a40b45c2980da13,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.5,7.5
70475a8a3d53545ad989b594878f4dc6a56ee56ad31ba338a18b59f1d2d2bd41,4159cd8923ee497dcd22344b2ffc4a845bdce92a8c17cc94a2cb4afe6370d94c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.2,6.9
70475a8a3d53545ad989b594878f4dc6a56ee56ad31ba338a18b59f1d2d2bd41,1be9407b0177e3267f67a38fe9de1615d7a2e36001388671cd49e5121c9ceda2,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.3,6.7
70475a8a3d53545ad989b594878f4dc6a56ee56ad31ba338a18b59f1d2d2bd41,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.7,6.9
70475a8a3d53545ad989b594878f4dc6a56ee56ad31ba338a18b59f1d2d2bd41,4d4f250915e29cc56ac564b87669f320433d2bb1a229ed2a7e30ee6231ef6e05,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.1,7.1
70475a8a3d53545ad989b594878f4dc6a56ee56ad31ba338a18b59f1d2d2bd41,28e3c20143a411aceee3f93ea5393678445432c9085706cf2c92eff957354e7d,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.8,7.3
70475a8a3d53545ad989b594878f4dc6a56ee56ad31ba338a18b59f1d2d2bd41,f9d7ccec7c000c8147eb90103dc3980f42eb0020049905041a164f314dc9f1a1,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.6,7.4
70475a8a3d53545ad989b594878f4dc6a56ee56ad31ba338a18b59f1d2d2bd41,24371a59a1bc40623a3cdb35af5c870789f5123c6bf715aa68b087101ed1a6c4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.3,7.4
70475a8a3d53545ad989b594878f4dc6a56ee56ad31ba338a18b59f1d2d2bd41,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.5,7.5
70475a8a3d53545ad989b594878f4dc6a56ee56ad31ba338a18b59f1d2d2bd41,7e6dd30796a3b559c3b731f66d8e09891389e8c448eacf9645ef0ccd063ec447,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.8,7.5
88d7f4bf037e0323bf89d8478d86d08439ecc709bbf637c83b6bf47969c9e35b,9b9d29eed04d79ce77ca84829404b2a3e134afe4c446ef4e3a40b45c2980da13,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.5,8.5
88d7f4bf037e0323bf89d8478d86d08439ecc709bbf637c83b6bf47969c9e35b,4159cd8923ee497dcd22344b2ffc4a845bdce92a8c17cc94a2cb4afe6370d94c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.6,8.1
88d7f4bf037e0323bf89d8478d86d08439ecc709bbf637c83b6bf47969c9e35b,1be9407b0177e3267f67a38fe9de1615d7a2e36001388671cd49e5121c9ceda2,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.1,7.4
88d7f4bf037e0323bf89d8478d86d08439ecc709bbf637c83b6bf47969c9e35b,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.2,7.1
88d7f4bf037e0323bf89d8478d86d08439ecc709bbf637c83b6bf47969c9e35b,4d4f250915e29cc56ac564b87669f320433d2bb1a229ed2a7e30ee6231ef6e05,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.9,7.1
88d7f4bf037e0323bf89d8478d86d08439ecc709bbf637c83b6bf47969c9e35b,28e3c20143a411aceee3f93ea5393678445432c9085706cf2c92eff957354e7d,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6,6.9
88d7f4bf037e0323bf89d8478d86d08439ecc709bbf637c83b6bf47969c9e35b,f9d7ccec7c000c8147eb90103dc3980f42eb0020049905041a164f314dc9f1a1,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8,7
88d7f4bf037e0323bf89d8478d86d08439ecc709bbf637c83b6bf47969c9e35b,24371a59a1bc40623a3cdb35af5c870789f5123c6bf715aa68b087101ed1a6c4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.3,7.1
88d7f4bf037e0323bf89d8478d86d08439ecc709bbf637c83b6bf47969c9e35b,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.3,7.2
88d7f4bf037e0323bf89d8478d86d08439ecc709bbf637c83b6bf47969c9e35b,7e6dd30796a3b559c3b731f66d8e09891389e8c448eacf9645ef0ccd063ec447,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.6,7.3
09a20da939758601d2308f2517bb6be01c6d87c6a25468c3319c4a726fe60df8,9b9d29eed04d79ce77ca84829404b2a3e134afe4c446ef4e3a40b45c2980da13,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.5,6.5
09a20da939758601d2308f2517bb6be01c6d87c6a25468c3319c4a726fe60df8,4159cd8923ee497dcd22344b2ffc4a845bdce92a8c17cc94a2cb4afe6370d94c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.1,6.8
09a20da939758601d2308f2517bb6be01c6d87c6a25468c3319c4a726fe60df8,1be9407b0177e3267f67a38fe9de1615d7a2e36001388671cd49e5121c9ceda2,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.7,6.8
09a20da939758601d2308f2517bb6be01c6d87c6a25468c3319c4a726fe60df8,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.7,7
09a20da939758601d2308f2517bb6be01c6d87c6a25468c3319c4a726fe60df8,4d4f250915e29cc56ac564b87669f320433d2bb1a229ed2a7e30ee6231ef6e05,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.8,7.4
09a20da939758601d2308f2517bb6be01c6d87c6a25468c3319c4a726fe60df8,28e3c20143a411aceee3f93ea5393678445432c9085706cf2c92eff957354e7d,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.2,7.3
09a20da939758601d2308f2517bb6be01c6d87c6a25468c3319c4a726fe60df8,f9d7ccec7c000c8147eb90103dc3980f42eb0020049905041a164f314dc9f1a1,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.8,7.4
09a20da939758601d2308f2517bb6be01c6d87c6a25468c3319c4a726fe60df8,24371a59a1bc40623a3cdb35af5c870789f5123c6bf715aa68b087101ed1a6c4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.1,7.5
09a20da939758601d2308f2517bb6be01c6d87c6a25468c3319c4a726fe60df8,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.3,7.5
09a20da939758601d2308f2517bb6be01c6d87c6a25468c3319c4a726fe60df8,7e6dd30796a3b559c3b731f66d8e09891389e8c448eacf9645ef0ccd063ec447,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,10,7.6
8b022fc9702d9ca7d9758dae885be5f085dcf6463a455a8c091794f75a77a40f,9b9d29eed04d79ce77ca84829404b2a3e134afe4c446ef4e3a40b45c2980da13,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.7,8.7
8b022fc9702d9ca7d9758dae885be5f085dcf6463a455a8c091794f75a77a40f,4159cd8923ee497dcd22344b2ffc4a845bdce92a8c17cc94a2cb4afe6370d94c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,8.5,8.6
8b022fc9702d9ca7d9758dae885be5f085dcf6463a455a8c091794f75a77a40f,1be9407b0177e3267f67a38fe9de1615d7a2e36001388671cd49e5121c9ceda2,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,6.8,7.9
8b022fc9702d9ca7d9758dae885be5f085dcf6463a455a8c091794f75a77a40f,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.8,7.9
8b022fc9702d9ca7d9758dae885be5f085dcf6463a455a8c091794f75a77a40f,4d4f250915e29cc56ac564b87669f320433d2bb1a229ed2a7e30ee6231ef6e05,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,7.8,7.9
